"DateTime","Futures","Perpetuals"
"2024-03-17 11:25:00",4804066879.14,191210083135.59
"2024-03-18 00:00:00",4866338282.35,186829036259.4
"2024-03-18 12:35:00",4864915498.45,175984022563.87
"2024-03-19 01:10:00",4846183280.3,172067391451.48
"2024-03-19 13:45:00",4691917506.9,174558413971.31
"2024-03-20 02:20:00",4724917100.6,179746007138.08
"2024-03-20 14:55:00",4742935019.84,177666041635.52
"2024-03-21 03:30:00",4876858448.91,186156116191.88
"2024-03-21 16:05:00",4858536531.77,177260618134.08
"2024-03-22 04:40:00",4878613703.54,163797731937.14
"2024-03-22 17:15:00",4748546883.79,162703548384.89
"2024-03-23 05:50:00",4763588633.9,162424549554.18
"2024-03-23 18:25:00",4788450051.12,160216576055.19
"2024-03-24 07:00:00",4741288264.73,152632671521.52
"2024-03-24 19:35:00",4760645924.8,152128438483.24
"2024-03-25 08:10:00",4813604658.34,164447725029.6
"2024-03-25 20:45:00",4956453046.41,175883603165.68
"2024-03-26 09:20:00",5049897467.97,176533974087.55
"2024-03-26 21:55:00",5067636094.24,167439468494.24
"2024-03-27 10:30:00",5100542840.69,174543741428.5
"2024-03-27 23:05:00",5101494606.17,178780925455.47
"2024-03-28 11:40:00",5105822542.11,181310256610.56
"2024-03-29 00:15:00",5188587264.61,166777121238.82
"2024-03-29 12:50:00",3891916395.52,169706846510.78
"2024-03-30 01:25:00",3974384502.13,165035825157.38
"2024-03-30 14:00:00",4039759590.19,166802696765
"2024-03-31 02:35:00",4099243868.3,160174475261.8
"2024-03-31 16:10:00",4217232133.6,165993315626.03
"2024-04-01 04:45:00",4135978891.07,164443849244.94
"2024-04-01 17:20:00",4385351347.88,171778586331.02
"2024-04-02 05:55:00",4333740751.67,162304730107.73
"2024-04-02 18:30:00",4255649379,170521994509.78
"2024-04-03 07:05:00",4200268148.67,171537134434.25
"2024-04-03 19:40:00",4213170054.59,173628210488.91
"2024-04-04 08:15:00",4251169262.5,168173504214.63
"2024-04-04 20:50:00",4468327439.72,176912784345.29
"2024-04-05 09:25:00",4376139043.76,179440617653.43
"2024-04-05 22:00:00",4358840650.44,178017148368.54
"2024-04-06 10:35:00",4377699501.46,170414397681.36
"2024-04-06 23:10:00",4404926242,163195661924.2
"2024-04-07 11:45:00",4429137883.31,167310529940.72
"2024-04-08 00:20:00",4442747027.67,170067293655.18
"2024-04-08 12:55:00",4631869840.28,178005470616.48
"2024-04-09 01:30:00",4782987152.82,185737439438.35
"2024-04-09 14:05:00",4778354815.3,183036081115.61
"2024-04-10 02:40:00",4721927646.18,184505235203.86
"2024-04-10 15:15:00",4723469254.32,176580936686.91
"2024-04-11 03:50:00",4728879491.89,179208262328.6
"2024-04-11 16:25:00",4765374170,182669678296.8
"2024-04-12 05:00:00",4768282803.63,184502161145.99
"2024-04-12 17:35:00",4717763860.44,185222753877.91
"2024-04-13 06:10:00",4571215065.62,181238805198.18
"2024-04-13 18:45:00",4594315677.46,180852570981.78
"2024-04-14 07:20:00",4438754918.19,160739044536.31
"2024-04-14 19:55:00",4434314416.18,167823867392.48
"2024-04-15 08:30:00",4410800937.24,156443288922.45
"2024-04-15 21:05:00",4390366596.44,154953259180.47
"2024-04-16 09:40:00",4344839478.96,158407323462.17
"2024-04-16 22:15:00",4306713066.85,155268353933.72
"2024-04-17 10:50:00",4320308630.99,158196438120.3
"2024-04-17 23:25:00",4163100763.34,155319739316.6
"2024-04-18 12:00:00",4142129638.55,152422439047.46
"2024-04-19 00:35:00",4186461265.95,150617706950.79
"2024-04-19 13:10:00",4104491190.61,167183131618.73
"2024-04-20 01:45:00",4103021842.9,162285560706.7
"2024-04-20 14:20:00",4083926703.37,146185516720.15
"2024-04-21 02:55:00",4113047022.97,143999333384.32
"2024-04-21 15:30:00",4127108925.6,145425815223.2
"2024-04-22 04:05:00",3911562353.62,140519277979.85
"2024-04-22 16:40:00",4208935494.77,149466651514.61
"2024-04-23 05:15:00",4257020723.24,161417505985.33
"2024-04-23 17:50:00",4252996333.47,158156843060.73
"2024-04-24 06:25:00",4267616984.44,152422937035.52
"2024-04-24 19:00:00",4264634646.71,152815740659.79
"2024-04-25 07:35:00",4259284143.47,164737643225.53
"2024-04-25 20:10:00",4283996823.12,168910658702.97
"2024-04-26 08:45:00",4353989687.23,161034649700.7
"2024-04-26 21:20:00",3927534275.33,158949537771.68
"2024-04-27 09:55:00",3902198582.38,156132352112.2
"2024-04-27 22:30:00",3923957174.21,150290253225.02
"2024-04-28 11:05:00",3956265905.89,156444961668.81
"2024-04-28 23:40:00",3949691382.12,156684322503.94
"2024-04-29 12:15:00",3899769883.86,154230120897.5
"2024-04-30 00:50:00",3874034491.78,159622686818.65
"2024-04-30 13:25:00",3676979697.21,162282256947.18
"2024-05-01 02:00:00",3842149525.98,165691353369.49
"2024-05-01 14:35:00",3733977359.84,164033953158.87
"2024-05-02 03:10:00",3729522919.88,165554600298.15
"2024-05-02 15:45:00",3711066825.1,164018429192.81
"2024-05-03 04:20:00",3689323874.64,154416040605.29
"2024-05-03 16:55:00",3694487693.36,157038886392.02
"2024-05-04 05:30:00",3743788172.02,160181125173.89
"2024-05-04 18:05:00",3762545988.6,161491349085.65
"2024-05-05 06:40:00",3749136299.96,152742726677.25
"2024-05-05 19:15:00",3768357172.59,155618336408.48
"2024-05-06 07:50:00",3759957386.6,157723510082.05
"2024-05-06 20:25:00",3793757084.05,158862859369.91
"2024-05-07 09:00:00",3788093391.3,159795615962.86
"2024-05-07 21:35:00",3774882997.12,156276356930.29
"2024-05-08 10:10:00",3774308083.32,153314777214
"2024-05-08 22:45:00",3734185663.32,156850946935.97
"2024-05-09 11:20:00",3730951422.44,156003472546.84
"2024-05-09 23:55:00",3718785897.97,157933187352.11
"2024-05-10 12:30:00",3660530893.04,160127860769.62
"2024-05-11 01:05:00",3607173579.05,161687747682.58
"2024-05-11 13:40:00",3600183320.73,161676127376.85
"2024-05-12 02:15:00",3409737280.64,150032499747.65
"2024-05-12 14:50:00",3605351509.42,150099836705.6
"2024-05-13 03:25:00",3609960159.86,147956149520.98
"2024-05-13 16:00:00",3654525828.28,159999999880.71
"2024-05-14 04:35:00",3650033013.39,151665504337.39
"2024-05-14 17:10:00",3634871485.39,155219120940.95
"2024-05-15 05:45:00",3640545688.82,160311156139.16
"2024-05-15 18:20:00",3704694556.74,169049295857.48
"2024-05-16 06:55:00",3762795363.04,175541464097.39
"2024-05-16 19:30:00",3780625407.58,171717874186.14
"2024-05-17 08:05:00",3799557737.41,173385734674.6
"2024-05-17 20:40:00",3802070030.41,177400184170.58
"2024-05-18 09:15:00",3807779034.52,176303011207.31
"2024-05-18 21:50:00",3812224932.57,162790329810.28
"2024-05-19 10:25:00",3628696755.03,160093378934.87
"2024-05-19 23:00:00",3794476354,155666661328.53
"2024-05-20 11:35:00",3823040264.17,158435074294.83
"2024-05-21 00:10:00",3977343722.23,171301313546.36
"2024-05-21 12:45:00",4104903958.91,164121019829.02
"2024-05-22 01:20:00",4143093187.47,156686990912.31
"2024-05-22 13:55:00",4167760666.73,155220169154.64
"2024-05-23 02:30:00",4192122880.56,149271670049.03
"2024-05-23 15:05:00",4261565645.13,152453061443.68
"2024-05-24 03:40:00",4252780790.56,158111761908.2
"2024-05-24 16:15:00",4157574408.24,157287231700.96
"2024-05-25 04:50:00",4178355929.39,145218615099.67
"2024-05-25 17:25:00",4171512889.5,141066402692.74
"2024-05-26 06:00:00",4173283131.34,136519106819.07
"2024-05-26 18:35:00",4210905903.56,139326585351.68
"2024-05-27 07:10:00",4229924222.78,142937383337.49
"2024-05-27 19:45:00",4304522393.1,150716696652.81
"2024-05-28 08:20:00",4240141086.01,154358563922.55
"2024-05-28 20:55:00",4259244624.95,156426501016.36
"2024-05-29 09:30:00",4289402295.16,154183027254.11
"2024-05-29 22:05:00",4248446524.69,146358885560.83
"2024-05-30 10:40:00",4281233619.23,151958095004.02
"2024-05-30 23:15:00",4338678389.98,156350107276.68
"2024-05-31 11:50:00",4073570272.02,152947167693.83
"2024-06-01 00:25:00",4125271425.66,153155480555.4
"2024-06-01 13:00:00",4138667170.37,154477577919.09
"2024-06-02 01:35:00",4148839094.7,143219161533.74
"2024-06-02 14:10:00",4136843425.04,143677357484.46
"2024-06-03 02:45:00",4136566773.87,148415402408.86
"2024-06-03 15:20:00",4195318069.41,200630794491.12
"2024-06-04 03:55:00",4175079360.55,205494443847.24
"2024-06-04 16:30:00",4178939938.53,203122009484.68
"2024-06-05 05:05:00",4221796876.16,213572912369.75
"2024-06-05 17:40:00",4247953376.42,213957542770.12
"2024-06-06 06:15:00",4258445287.29,210560588145.28
"2024-06-06 18:50:00",4269522838.09,208693785373.97
"2024-06-07 07:25:00",4269592434.73,206211660458.48
"2024-06-07 20:00:00",4223801622.75,194123171755.57
"2024-06-08 08:35:00",4204637408.45,190671526857.62
"2024-06-08 21:10:00",4199354709.93,175123338907.03
"2024-06-09 09:45:00",3948647977.89,167140353332.64
"2024-06-09 22:20:00",4200895724.21,166339211343.56
"2024-06-10 10:55:00",4185074420.49,167858107184.93
"2024-06-10 23:30:00",4188088798.45,169861151223.92
"2024-06-11 12:05:00",4093074509.25,184996729753.43
"2024-06-12 00:40:00",4077219664.57,182014625327.42
"2024-06-12 13:15:00",3865666710.48,175834247653.69
"2024-06-13 01:50:00",4132922050.36,182342842361.21
"2024-06-13 14:25:00",4115590211.82,183075351981.85
"2024-06-14 03:00:00",4072778246.94,175163901656.69
"2024-06-14 15:35:00",4030828036.55,177118613808.88
"2024-06-15 04:10:00",4005837478.45,176317924263.9
"2024-06-15 16:45:00",4012925723.2,177578339607.22
"2024-06-16 05:20:00",4011876449.88,169737664120.62
"2024-06-16 17:55:00",4025508762.35,172574393643.65
"2024-06-17 06:30:00",4015690772.56,171195488763.57
"2024-06-17 19:05:00",4008309742.06,178893291686.36
"2024-06-18 07:40:00",4012167092.38,185314829239.87
"2024-06-18 20:15:00",4031765294.05,185546095361.36
"2024-06-19 08:50:00",4058205210.08,184799026649.17
"2024-06-19 21:25:00",4073346408.26,177355156899.88
"2024-06-20 10:00:00",4074297238.96,174441954403.53
"2024-06-20 22:35:00",4045571555.91,181048424682.56
"2024-06-21 11:10:00",4010823667.62,180872571955.6
"2024-06-21 23:45:00",3968567599.61,177828092639.47
"2024-06-22 12:20:00",3966316485.45,176474907230.61
"2024-06-23 00:55:00",3966959655.26,166240486627.68
"2024-06-23 13:30:00",3967524602.39,165892890495.27
"2024-06-24 02:05:00",3952395059.28,167696920764.65
"2024-06-24 14:40:00",3860588677.98,177346124406.36
"2024-06-25 03:15:00",3846755645.37,187939716948.03
"2024-06-25 15:50:00",3886027205.55,183641052933.17
"2024-06-26 04:25:00",3880454367.43,135237097968.1
"2024-06-26 17:00:00",3646877480.68,176853057463.99
"2024-06-27 05:35:00",3846983645.2,173859513047.33
"2024-06-27 18:10:00",3890845014.35,179995894587.51
"2024-06-28 06:45:00",3891026948.33,178570830566.93
"2024-06-28 19:20:00",3851925162.65,179484416384.83
"2024-06-29 07:55:00",3854972310.05,177530271718.77
"2024-06-29 20:30:00",3855016206.42,172882834259.67
"2024-06-30 09:05:00",3855016325.19,165609118677.41
"2024-06-30 21:40:00",3855016213.81,168107102494.95
"2024-07-01 10:15:00",3855016211.4,177112432859.02
"2024-07-01 22:50:00",3855016211.57,180383700350.22
"2024-07-02 11:25:00",3855016211.58,178732428957.46
"2024-07-03 00:00:00",3855016211.58,181530758802.04
"2024-07-03 12:35:00",3855016211.58,184441144161.65
"2024-07-04 01:10:00",3855016211.58,186147306090.3
"2024-07-04 13:45:00",3855016211.58,183634612477.18
"2024-07-05 02:20:00",2756328607.55,184178063874.3
"2024-07-05 14:55:00",2687252307.13,183663183484.46
"2024-07-06 03:30:00",2691502269.35,186302936368.92
"2024-07-06 16:05:00",2697115852.18,166617295093.06
"2024-07-07 04:40:00",2700538479.48,161917396916.86
"2024-07-07 17:15:00",2681994972.57,163699393946.43
"2024-07-08 05:50:00",2677699224.66,166987520807.84
"2024-07-08 18:25:00",2699150890.1,180517987784.9
"2024-07-09 07:00:00",2711278750.86,177592360961.65
"2024-07-09 19:35:00",2713636496.43,172019567918.79
"2024-07-10 08:10:00",2729121409.04,173189977118.64
"2024-07-10 20:45:00",2727730647.92,172017883607.25
"2024-07-11 09:20:00",2732910640.72,168484736404.91
"2024-07-11 21:55:00",2732429380.65,174860157671.32
"2024-07-12 10:30:00",2741186418.97,175854245462.46
"2024-07-12 23:05:00",2525125250.45,173239612916.77
"2024-07-13 11:40:00",2727871610.3,168903097474.23
"2024-07-14 00:15:00",2732483163.2,168083042535.83
"2024-07-14 12:50:00",2756262494.34,178422310695.38
"2024-07-15 01:25:00",2777849524.28,177905832802.27
"2024-07-15 14:00:00",2833810354.23,185112760505.37
"2024-07-16 02:35:00",2647095217.69,199172284683.8
"2024-07-16 15:10:00",2869856693.48,202669844839.27
"2024-07-17 03:45:00",2897611508.78,203649763605.89
"2024-07-17 16:20:00",2720603245.95,160483619508.48
"2024-07-18 04:55:00",2941870198.88,154514398644.77
"2024-07-18 17:30:00",2955108989.98,193272759512.74
"2024-07-19 06:05:00",2982734850.81,190893689250.56
"2024-07-19 18:40:00",2993488513.48,198685217741.9
"2024-07-20 07:15:00",3058688697.12,203567294966.5
"2024-07-20 19:50:00",2826019329.23,192323606288.66
"2024-07-21 08:25:00",3094821364.38,186036351658.29
"2024-07-21 21:00:00",2836116088.08,186952242859.32
"2024-07-22 09:35:00",3154640817.1,156687696932.85
"2024-07-22 22:10:00",2183008438.16,151432046696.68
"2024-07-23 10:45:00",2911451019.5,192208857337.54
"2024-07-23 23:20:00",3243914964.18,201577128227.88
"2024-07-24 11:55:00",3267359937.8,199811345478.74
"2024-07-25 00:30:00",3276428678.3,190064863718.12
"2024-07-25 13:05:00",2922415161.24,195655368083.39
"2024-07-26 01:40:00",3301437192.24,199361645197.09
"2024-07-26 14:15:00",3172165057.08,204224034150.14
"2024-07-27 02:50:00",3219261038.55,196040875696.31
"2024-07-27 15:25:00",3247286368.7,194924664413.01
"2024-07-28 04:00:00",3281695506.32,199715397692.3
"2024-07-28 16:35:00",3290685461.28,200236373030.02
"2024-07-29 05:10:00",3326314973.9,188860841202.7
"2024-07-29 17:45:00",3409816969.07,202083288014.58
"2024-07-30 06:20:00",3365586585.18,204826945604.39
"2024-07-30 18:55:00",3384581645.11,203346713644.64
"2024-07-31 07:30:00",3392190912.2,196733651727.46
"2024-07-31 20:05:00",2668223238.7,194233137137.64
"2024-08-01 08:40:00",2640959054.97,202602164109.58
"2024-08-01 21:15:00",3296299282.48,206214633846.38
"2024-08-02 09:50:00",3355707456.5,200341435126.44
"2024-08-02 22:25:00",3246193891.06,201560589088.71
"2024-08-03 11:00:00",3244365056.38,197701332328.06
"2024-08-03 23:35:00",3234906816.9,187659011712.54
"2024-08-04 12:10:00",3244016122.96,181602103125.14
"2024-08-05 00:45:00",3202671551.12,180769141147.95
"2024-08-05 13:20:00",3067188877.39,197203818753.96
"2024-08-06 01:55:00",3104827666.91,228557655219.47
"2024-08-06 14:30:00",3131345620.54,181510163502.03
"2024-08-07 03:05:00",3177860278.29,165350223755.46
"2024-08-07 15:40:00",3194036020.48,180721978759.42
"2024-08-08 04:15:00",3194492313.32,173888438248.04
"2024-08-08 16:50:00",3263944128.25,132204295851.7
"2024-08-09 05:25:00",3355055106.24,142240705803.65
"2024-08-09 18:00:00",3246145945.69,179481934972.22
"2024-08-10 06:35:00",3270382324.6,167803390347.24
"2024-08-10 19:10:00",3277702047.25,158951672093.47
"2024-08-11 07:45:00",3292397075.66,153025262976.59
"2024-08-11 20:20:00",3289069585.96,153942253300.17
"2024-08-12 08:55:00",3234413272.2,157844455649.22
"2024-08-12 21:30:00",3257513767.85,174242281941.07
"2024-08-13 10:05:00",3262982285,174568471264.6
"2024-08-13 22:40:00",3272127130.1,126347263881.02
"2024-08-14 11:15:00",3274426711.93,169108366979.33
"2024-08-14 23:50:00",3265524846.56,168375619032.23
"2024-08-15 12:25:00",3239436329.88,172689104954.22
"2024-08-16 01:00:00",3268134451.67,176167259352.94
"2024-08-16 13:35:00",3213776766.88,177085272123.65
"2024-08-17 02:10:00",3232663269.27,170203738656.69
"2024-08-17 14:45:00",3236911128.82,166950811907.31
"2024-08-18 03:20:00",3243600250.69,155942202112.67
"2024-08-18 15:55:00",3254883311.26,159877200089.42
"2024-08-19 04:30:00",3238175712.39,161087805999.67
"2024-08-19 17:05:00",3244472584.26,158486127363.23
"2024-08-20 05:40:00",3286713352.28,172897736077.77
"2024-08-20 18:15:00",3270286377.95,167306720691.35
"2024-08-21 06:50:00",3278042769.06,181837097800.83
"2024-08-21 19:25:00",3290857343.45,180825220988.6
"2024-08-22 08:00:00",3305411681.4,205636530853.58
"2024-08-22 20:35:00",3304247400.82,212668529175.13
"2024-08-23 09:10:00",3316304677.65,213527906693.83
"2024-08-23 21:45:00",3316672762.16,227447010049.79
"2024-08-24 10:20:00",3359056462.98,234075266123.39
"2024-08-24 22:55:00",3372074453.17,181010980061.98
"2024-08-25 11:30:00",3370423120.22,222191355486.56
"2024-08-26 00:05:00",3369385846.48,221228477820.27
"2024-08-26 12:40:00",3377213205.14,219442482914.86
"2024-08-27 01:15:00",3344925264.5,223189026925.26
"2024-08-27 13:50:00",3333113966.51,224467033711.05
"2024-08-28 02:25:00",3265684916.35,221395633224.75
"2024-08-28 15:00:00",3277064242.19,237689703452.15
"2024-08-29 03:35:00",3283907210.14,230350302307.67
"2024-08-29 16:10:00",3303830554.59,200439271779.4
"2024-08-30 04:45:00",3312904689.89,191069680833.14
"2024-08-30 17:20:00",3192795738.05,189148166858.47
"2024-08-31 05:55:00",3216202015.74,193652291360.38
"2024-08-31 18:30:00",3232472404.49,174255633348.23
"2024-09-01 07:05:00",3235516952.49,166946679751.78
"2024-09-01 19:40:00",3238481945.32,173590470993.96
"2024-09-02 08:15:00",3238112287.59,179263093720.56
"2024-09-02 20:50:00",2728643867.28,183525604223.77
"2024-09-03 09:25:00",3309467499.56,180243960964.23
"2024-09-03 22:00:00",3271462611.58,183738792474.59
"2024-09-04 10:35:00",3265509452.27,184380021196.83
"2024-09-04 23:10:00",3345797937.58,191511698248.05
"2024-09-05 11:45:00",3345496838.89,186392393101.27
"2024-09-06 00:20:00",3359688966.55,186269498129.53
"2024-09-06 12:55:00",3315379838.68,189348214932.01
"2024-09-07 01:30:00",3308217854.65,201252499366.19
"2024-09-07 14:05:00",3340608931.09,198823850630.95
"2024-09-08 02:40:00",3349004515.35,169581802272.06
"2024-09-08 15:15:00",3370088010.58,173589799806.53
"2024-09-09 03:50:00",3386146283.43,179503307199.38
"2024-09-09 16:25:00",3413284600.79,184257489356.37
"2024-09-10 05:00:00",3458014676.31,192936452553.15
"2024-09-10 17:35:00",3475932005.37,194468334212.76
"2024-09-11 06:10:00",3492181290.57,186862982215.69
"2024-09-11 18:45:00",3490362309.68,197638538827.72
"2024-09-12 07:20:00",3544622955.7,198727159345.5
"2024-09-12 19:55:00",3549677712.71,195681750804.36
"2024-09-13 08:30:00",3564861829.39,189723713536.97
"2024-09-13 21:05:00",3591774407.29,199364048591.73
"2024-09-14 09:40:00",3598707891.51,200819088258.64
"2024-09-14 22:15:00",3592399522.41,187489413361.07
"2024-09-15 10:50:00",3615845513.45,185208859793.42
"2024-09-15 23:25:00",3543750554.15,188169344904.87
"2024-09-16 12:00:00",3505439070.83,193087397575.96